price,points,country,province
20.0,89,Spain,Northern Spain
34.0,92,Italy,Sicily & Sardinia
46.0,90,England,England
15.0,85,US,California
55.0,87,US,New York
15.0,84,New Zealand,Marlborough
24.0,88,US,New York
15.0,88,Chile,Maipo Valley
30.0,93,Italy,Sicily & Sardinia
19.0,87,Greece,Nemea
34.0,92,US,California
17.0,87,South Africa,Western Cape
18.0,88,US,New York
25.0,89,France,Rhône Valley
35.31771674744211,86,Austria,Thermenregion
37.0,87,US,California
35.0,89,US,Washington
50.0,88,US,Washington
47.0,92,US,California
68.0,91,US,Washington
23.0,89,US,California
17.0,89,South Africa,Paarl
38.0,89,US,California
38.0,86,US,California
11.0,85,Argentina,Mendoza Province
426.0,99,Portugal,Douro
68.0,88,US,California
24.0,90,France,Beaujolais
14.0,86,US,California
20.0,89,Italy,Veneto
40.0,93,Italy,Tuscany
72.0,94,US,California
38.0,91,Canada,British Columbia
42.0,91,US,California
35.0,84,Italy,Tuscany
9.0,87,Spain,Levante
29.0,88,US,California
35.31771674744211,86,Austria,Burgenland
18.0,86,France,Alsace
32.0,85,US,California
25.0,90,Italy,Tuscany
50.0,83,US,California
60.0,88,US,California
24.0,91,US,New York
35.31771674744211,89,Italy,Tuscany
32.0,89,US,California
35.0,89,US,California
16.0,87,France,Rhône Valley
32.0,89,Italy,Tuscany
75.0,91,US,California
17.0,85,US,California
35.31771674744211,87,Portugal,Douro
35.31771674744211,93,US,California
14.0,87,US,California
15.0,86,France,Beaujolais
40.0,92,Portugal,Douro
22.0,89,Germany,Mosel-Saar-Ruwer
39.0,91,New Zealand,Central Otago
49.0,90,US,California
60.0,96,France,Alsace
12.0,85,US,New York
35.31771674744211,91,France,Southwest France
9.0,85,Chile,Maule Valley
23.0,88,Italy,Northeastern Italy
40.0,83,Spain,Catalonia
42.0,92,US,California
30.0,90,Italy,Northeastern Italy
30.0,90,France,Bordeaux
20.0,88,Italy,Piedmont
35.31771674744211,85,France,Bordeaux
120.0,96,US,California
17.0,86,Spain,Northern Spain
15.0,90,US,Oregon
30.0,87,Spain,Northern Spain
13.0,83,Australia,South Australia
17.0,86,France,Bordeaux
40.0,88,Spain,Catalonia
60.0,88,US,California
15.0,88,Australia,South Australia
65.0,88,US,New York
27.0,86,US,Virginia
75.0,92,US,California
23.0,82,Spain,Northern Spain
35.0,88,US,California
32.0,92,Israel,Galilee
28.0,91,US,Oregon
35.31771674744211,93,France,Bordeaux
20.0,87,US,California
56.0,88,US,California
16.0,87,France,Bordeaux
56.0,93,Italy,Tuscany
19.0,90,US,Oregon
40.0,91,US,California
28.0,91,US,California
42.0,84,US,California
16.0,90,Germany,Franken
17.0,86,Italy,Piedmont
22.0,85,US,Texas
48.0,90,US,California
80.0,91,Italy,Tuscany
22.0,88,France,Beaujolais
22.0,86,France,Alsace
40.0,89,US,California
45.0,93,Austria,Wachau
32.0,89,France,Loire Valley
53.0,89,France,Champagne
23.0,85,US,Virginia
16.0,82,Spain,Galicia
20.0,89,Spain,Northern Spain
15.0,87,France,Bordeaux
26.0,85,US,Washington
54.0,88,Italy,Tuscany
60.0,88,France,Champagne
9.0,85,US,California
8.0,83,Argentina,Mendoza Province
21.0,86,Italy,Southern Italy
55.0,94,US,California
32.0,91,Germany,Mosel
26.0,92,US,California
20.0,87,France,Bordeaux
15.0,88,US,California
55.0,94,US,California
30.0,88,France,Burgundy
15.0,87,France,France Other
28.0,89,Germany,Mosel
65.0,88,US,Oregon
15.0,86,US,California
36.0,92,Austria,Kamptal
26.0,87,US,California
13.0,83,Chile,Molina
65.0,93,US,California
13.0,85,Portugal,Tejo
50.0,88,Italy,Central Italy
45.0,92,US,California
22.0,86,US,California
14.0,84,Argentina,Mendoza Province
15.0,85,Spain,Catalonia
12.0,83,Uruguay,Canelones
20.0,87,US,California
24.0,88,Hungary,Tokaji
15.0,87,Italy,Veneto
26.0,91,France,Rhône Valley
32.0,89,France,Alsace
18.0,88,US,Oregon
29.0,88,Italy,Piedmont
50.0,89,France,Bordeaux
15.0,86,Chile,Curicó Valley
20.0,88,Italy,Veneto
105.0,94,US,California
14.0,85,US,California
30.0,81,Spain,Catalonia
75.0,92,France,Champagne
11.0,88,Portugal,Dão
56.0,92,Austria,Wachau
35.31771674744211,88,France,Alsace
160.0,91,France,Champagne
21.0,87,Italy,Sicily & Sardinia
14.0,84,Spain,Catalonia
28.0,88,France,Bordeaux
17.0,87,France,Bordeaux
11.0,86,US,California
469.0,95,France,Champagne
95.0,91,Italy,Tuscany
16.0,88,Spain,Central Spain
50.0,91,US,California
13.0,85,US,California
11.0,85,US,Washington
35.31771674744211,90,France,Burgundy
15.0,86,Italy,Sicily & Sardinia
17.0,84,Spain,Northern Spain
13.0,90,US,California
28.0,90,France,Loire Valley
35.31771674744211,95,Austria,Niederösterreich
75.0,91,Italy,Tuscany
25.0,90,Austria,Thermenregion
29.0,87,US,California
21.0,90,US,California
10.0,86,France,Bordeaux
35.31771674744211,89,France,Bordeaux
15.0,86,France,Bordeaux
12.0,85,France,Southwest France
35.31771674744211,88,Italy,Veneto
65.0,93,US,Oregon
35.31771674744211,90,France,Bordeaux
32.0,89,US,California
35.31771674744211,85,Italy,Tuscany
35.31771674744211,87,Portugal,Dão
18.0,88,Italy,Northeastern Italy
30.0,91,Chile,San Antonio
19.0,86,US,Oregon
40.0,88,Spain,Northern Spain
16.0,90,US,California
50.0,92,US,California
23.0,91,New Zealand,Marlborough
65.0,88,France,Rhône Valley
35.31771674744211,84,Austria,Burgenland
26.0,83,France,Loire Valley
42.0,94,Germany,Mosel
26.0,90,France,Alsace
125.0,97,France,Rhône Valley
20.0,88,Italy,Southern Italy
42.0,91,Italy,Tuscany
22.0,87,Italy,Veneto
30.0,90,Italy,Northeastern Italy
24.0,86,US,California
24.0,86,US,California
450.0,97,France,Bordeaux
46.0,91,US,California
80.0,90,Italy,Tuscany
19.0,87,Italy,Veneto
18.0,89,US,Washington
11.0,81,US,Washington
13.0,86,France,Rhône Valley
30.0,87,Italy,Tuscany
10.0,84,France,Burgundy
11.0,82,Chile,Rio Claro
18.0,86,US,California
34.0,87,Italy,Northeastern Italy
20.0,90,France,Alsace
25.0,86,France,Loire Valley
25.0,89,US,Washington
13.0,82,US,California
175.0,88,Italy,Tuscany
70.0,93,US,California
12.0,88,Moldova,Moldova
17.0,90,US,California
35.31771674744211,85,Portugal,Alentejano
16.0,85,US,California
21.0,85,France,Burgundy
13.0,80,US,California
16.0,85,Italy,Southern Italy
24.0,85,France,Bordeaux
65.0,92,US,California
17.0,89,Germany,Mosel
30.0,91,Argentina,Mendoza Province
19.0,90,Austria,Niederösterreich
12.0,85,France,Bordeaux
40.0,87,Germany,Mosel-Saar-Ruwer
24.0,82,Argentina,Mendoza Province
45.0,92,Spain,Catalonia
125.0,86,US,California
28.0,86,Israel,Judean Hills
42.0,94,France,Burgundy
30.0,90,US,California
35.31771674744211,88,France,Provence
35.31771674744211,92,France,Southwest France
40.0,93,US,Washington
12.0,87,Argentina,Mendoza Province
29.0,90,Turkey,Elazığ
16.0,88,France,Beaujolais
38.0,90,Germany,Mosel
15.0,86,US,New York
30.0,89,US,Washington
13.0,87,Italy,Veneto
16.0,87,US,California
17.0,86,France,France Other
32.0,87,Italy,Tuscany
90.0,85,US,California
21.0,87,US,California
14.0,86,US,California
38.0,86,US,California
17.0,89,Israel,Galilee
12.0,88,Romania,Viile Timisului
34.0,86,US,Oregon
28.0,90,Spain,Northern Spain
35.31771674744211,88,France,Loire Valley
82.0,87,France,Champagne
11.0,83,US,California
40.0,91,Chile,Cachapoal Valley
30.0,92,New Zealand,Central Otago
63.0,90,France,Burgundy
40.0,88,US,Washington
24.0,90,US,New York
15.0,88,Italy,Sicily & Sardinia
60.0,91,US,California
15.0,86,US,Washington
70.0,95,US,California
35.31771674744211,93,France,Bordeaux
21.0,90,US,California
53.0,91,France,Alsace
40.0,85,US,California
54.0,90,Spain,Northern Spain
45.0,88,France,Burgundy
40.0,90,US,California
10.0,83,Italy,Northeastern Italy
24.0,88,Italy,Northeastern Italy
38.0,86,US,Virginia
20.0,88,US,California
12.0,85,Romania,Dealu Mare
20.0,88,Italy,Southern Italy
25.0,90,US,Oregon
11.0,85,US,California
42.0,89,US,California
15.0,87,France,Bordeaux
66.0,92,US,Oregon
19.0,89,France,Alsace
14.0,85,France,Bordeaux
32.0,91,US,California
18.0,88,Spain,Catalonia
15.0,86,France,Bordeaux
48.0,87,France,Champagne
15.0,87,France,Bordeaux
19.0,89,Spain,Galicia
14.0,86,France,Loire Valley
15.0,85,US,California
28.0,90,Germany,Mosel
54.0,91,France,Champagne
24.0,90,France,Alsace
27.0,87,France,Alsace
50.0,93,US,California
11.0,88,US,Washington
35.31771674744211,90,France,Burgundy
100.0,90,Italy,Lombardy
35.31771674744211,91,France,Provence
24.0,87,US,California
29.0,87,Italy,Northeastern Italy
26.0,84,US,California
30.0,84,US,California
50.0,91,Italy,Southern Italy
21.0,87,New Zealand,Marlborough
25.0,88,US,California
12.0,86,US,California
10.0,82,US,California
26.0,87,France,Burgundy
26.0,88,France,Burgundy
155.0,90,US,California
35.31771674744211,94,Portugal,Port
29.0,93,US,California
20.0,85,Italy,Southern Italy
25.0,88,US,Oregon
23.0,88,US,Washington
50.0,90,US,Washington
17.0,88,Chile,Colchagua Valley
35.31771674744211,89,Italy,Tuscany
10.0,85,France,Southwest France
18.0,86,Argentina,Mendoza Province
65.0,84,Italy,Tuscany
60.0,94,US,California
46.0,86,US,California
17.0,87,US,California
65.0,83,US,California
35.0,86,US,California
75.0,94,US,Oregon
35.0,92,US,Washington
30.0,90,Italy,Sicily & Sardinia
34.0,89,US,California
18.0,87,US,California
24.0,88,Canada,British Columbia
120.0,93,Spain,Andalucia
40.0,91,France,Burgundy
35.31771674744211,84,France,Bordeaux
20.0,88,US,Oregon
35.31771674744211,92,South Africa,Elgin
42.0,93,US,California
17.0,86,Australia,Western Australia
38.0,93,US,California
17.0,85,US,Virginia
45.0,88,France,Rhône Valley
25.0,90,US,California
90.0,93,US,California
48.0,90,US,California
12.0,90,Germany,Pfalz
20.0,87,US,California
40.0,93,US,California
37.0,83,Greece,Achaia
21.0,90,US,California
52.0,90,Italy,Northeastern Italy
60.0,93,US,Washington
13.0,86,Italy,Tuscany
17.0,84,Spain,Northern Spain
20.0,89,France,France Other
50.0,88,Italy,Piedmont
35.31771674744211,82,Portugal,Vinho Verde
13.0,87,Spain,Catalonia
55.0,90,France,Bordeaux
20.0,88,Argentina,Mendoza Province
95.0,91,US,California
37.0,88,France,Burgundy
16.0,88,France,Bordeaux
43.0,89,France,Rhône Valley
20.0,88,US,New York
42.0,89,US,California
50.0,87,US,California
18.0,86,US,California
100.0,93,US,California
20.0,91,US,California
50.0,91,New Zealand,Central Otago
20.0,86,France,Loire Valley
35.31771674744211,87,Italy,Southern Italy
45.0,91,Spain,Levante
28.0,85,US,Oregon
15.0,88,Argentina,Mendoza Province
16.0,84,Spain,Catalonia
34.0,92,US,California
20.0,89,Italy,Piedmont
26.0,90,US,California
26.0,87,France,Burgundy
75.0,95,France,Alsace
35.31771674744211,90,Austria,Kamptal
35.31771674744211,92,France,Bordeaux
38.0,93,US,California
12.0,87,Portugal,Douro
7.0,88,US,Washington
38.0,89,US,Oregon
16.0,89,Italy,Northeastern Italy
11.0,87,Spain,Northern Spain
18.0,87,US,California
45.0,87,US,California
15.0,85,Italy,Piedmont
34.0,85,US,Oregon
20.0,91,US,California
70.0,94,US,California
14.0,91,US,Oregon
19.0,87,Australia,South Australia
18.0,88,US,Washington
38.0,86,US,California
25.0,91,US,California
16.0,88,Italy,Northeastern Italy
66.0,93,US,California
16.0,84,Italy,Southern Italy
20.0,89,Argentina,Mendoza Province
33.0,87,Italy,Sicily & Sardinia
15.0,89,Spain,Northern Spain
25.0,93,US,California
16.0,83,Spain,Levante
15.0,88,Spain,Galicia
22.0,88,US,Washington
44.0,86,US,California
30.0,87,US,Oregon
13.0,85,Spain,Catalonia
45.0,89,France,Bordeaux
42.0,90,US,California
32.0,89,Italy,Tuscany
20.0,89,Chile,Rapel Valley
30.0,88,US,California
48.0,93,US,California
30.0,92,Italy,Tuscany
13.0,87,Spain,Northern Spain
35.31771674744211,89,Portugal,Lisboa
35.31771674744211,93,Italy,Veneto
40.0,89,US,California
40.0,92,US,California
95.0,92,US,California
150.0,91,Israel,Galilee
25.0,89,France,Bordeaux
8.0,85,Italy,Northeastern Italy
27.0,90,US,California
30.0,87,US,Washington
52.0,92,Austria,Niederösterreich
17.0,85,Argentina,Mendoza Province
22.0,86,US,California
17.0,85,Argentina,Mendoza Province
13.0,86,France,France Other
15.0,88,Italy,Tuscany
20.0,89,Argentina,Mendoza Province
35.31771674744211,87,US,California
50.0,91,Israel,Judean Hills
28.0,85,US,Washington
35.31771674744211,90,Portugal,Lisboa
35.31771674744211,85,Austria,Niederösterreich
35.31771674744211,91,France,Loire Valley
24.0,87,US,New York
9.0,85,Spain,Central Spain
14.0,86,US,California
16.0,87,US,New York
18.0,87,US,Washington
34.0,91,US,California
65.0,82,US,California
16.0,86,France,Burgundy
32.0,90,South Africa,Stellenbosch
30.0,89,Italy,Northeastern Italy
20.0,88,France,Bordeaux
14.0,85,Italy,Northeastern Italy
20.0,88,US,Washington
10.0,84,Italy,Veneto
150.0,92,Italy,Veneto
14.0,86,Italy,Veneto
14.0,86,Spain,Northern Spain
15.0,85,US,Washington
25.0,85,US,New York
45.0,92,US,California
32.0,87,Argentina,Other
35.0,90,France,Alsace
27.0,84,France,Provence
90.0,91,US,California
16.0,87,US,New York
30.0,90,France,Loire Valley
27.0,86,Italy,Veneto
20.0,89,US,Washington
35.31771674744211,90,Austria,Wachau
26.0,85,Italy,Piedmont
44.0,92,US,California
54.0,93,US,California
21.0,89,New Zealand,Marlborough
80.0,88,Italy,Piedmont
35.31771674744211,89,Italy,Piedmont
17.0,87,Australia,South Australia
28.0,92,US,Oregon
22.0,83,Portugal,Port
34.0,89,South Africa,Stellenbosch
10.0,84,South Africa,Robertson
55.0,90,Italy,Piedmont
16.0,90,Germany,Rheingau
19.0,87,US,California
130.0,91,Portugal,Alentejano
24.0,87,US,Washington
11.0,86,Spain,Levante
15.0,88,US,California
15.0,87,Spain,Galicia
13.0,84,France,Southwest France
7.0,87,France,Bordeaux
40.0,88,US,California
45.0,87,US,California
20.0,89,Chile,Casablanca Valley
12.0,86,France,Southwest France
35.0,85,US,California
19.0,88,Germany,Mosel
12.0,89,US,California
15.0,89,Italy,Southern Italy
25.0,84,US,California
28.0,90,Hungary,Tokaji
25.0,89,US,New York
12.0,86,US,Washington
44.0,93,Italy,Tuscany
38.0,91,US,California
34.0,90,US,California
18.0,87,Italy,Piedmont
35.0,93,Austria,Südburgenland
35.0,86,Italy,Tuscany
28.0,90,US,California
35.31771674744211,92,France,Burgundy
15.0,88,Argentina,Other
45.0,88,US,California
305.0,98,France,Champagne
20.0,90,Austria,Burgenland
25.0,89,France,Provence
24.0,83,US,California
24.0,85,US,California
40.0,91,US,California
12.0,86,Italy,Tuscany
16.0,82,Chile,Casablanca Valley
20.0,88,US,California
18.0,87,US,New York
19.0,87,US,New York
19.0,86,Italy,Northeastern Italy
10.0,87,Australia,Australia Other
30.0,89,Portugal,Alentejo
317.0,94,Germany,Mosel-Saar-Ruwer
70.0,89,Italy,Tuscany
40.0,90,US,Washington
32.0,91,US,California
33.0,86,US,California
15.0,81,Argentina,Mendoza Province
48.0,85,US,California
40.0,92,US,California
40.0,91,US,California
44.0,91,Italy,Piedmont
27.0,90,Italy,Veneto
13.0,87,Chile,Aconcagua Valley
19.0,84,US,New York
22.0,88,US,Washington
33.0,90,Italy,Tuscany
20.0,87,Argentina,Mendoza Province
20.0,84,US,New York
35.0,93,Italy,Piedmont
15.0,87,US,California
65.0,91,US,Oregon
14.0,88,Italy,Central Italy
38.0,89,US,California
24.0,89,Italy,Tuscany
26.0,88,Spain,Northern Spain
135.0,88,US,California
30.0,92,Portugal,Duriense
12.0,87,US,California
22.0,90,Italy,Tuscany
28.0,88,Italy,Lombardy
45.0,93,US,California
60.0,91,US,California
30.0,90,Italy,Sicily & Sardinia
24.0,94,Italy,Central Italy
10.0,85,Portugal,Vinho Verde
32.0,92,US,California
35.31771674744211,90,US,California
46.0,82,US,California
25.0,88,US,California
65.0,92,US,California
16.0,88,US,Oregon
45.0,90,Italy,Piedmont
60.0,87,France,Champagne
11.0,85,Argentina,Mendoza Province
199.0,92,France,Champagne
35.31771674744211,87,France,Alsace
11.0,86,South Africa,Western Cape
26.0,90,Germany,Franken
12.0,85,US,California
14.0,85,Italy,Lombardy
27.0,84,US,California
35.31771674744211,93,France,Bordeaux
18.0,90,US,California
32.0,89,Portugal,Dão
38.0,86,US,California
18.0,86,US,California
45.0,91,US,California
103.0,90,Italy,Piedmont
20.0,87,US,California
18.0,88,Italy,Southern Italy
13.0,87,France,Bordeaux
35.31771674744211,89,France,Alsace
9.0,86,US,Washington
40.0,84,US,Colorado
90.0,88,US,California
12.0,88,Argentina,Mendoza Province
24.0,90,US,Washington
37.0,90,Italy,Veneto
35.0,84,US,New York
12.0,85,US,California
28.0,92,France,Burgundy
14.0,89,Germany,Rheinhessen
8.0,84,Spain,Northern Spain
50.0,89,US,Oregon
29.0,90,Italy,Tuscany
22.0,89,France,Alsace
42.0,90,US,Washington
55.0,90,US,Michigan
8.0,84,Portugal,Vinho Verde
30.0,88,US,Oregon
18.0,85,US,Washington
12.0,85,US,California
35.0,91,US,California
45.0,92,US,Washington
42.0,92,Italy,Northeastern Italy
100.0,96,Italy,Tuscany
35.31771674744211,86,Portugal,Península de Setúbal
32.0,86,US,California
35.31771674744211,88,Austria,Kremstal
12.0,89,Germany,Mosel
32.0,90,US,California
30.0,89,US,California
14.0,85,South Africa,Paarl
40.0,90,Israel,Judean Hills
22.0,91,Italy,Tuscany
19.0,86,France,Loire Valley
399.0,95,France,Burgundy
165.0,95,US,California
60.0,92,US,Washington
32.0,87,Italy,Piedmont
16.0,88,Portugal,Douro
25.0,87,Italy,Northeastern Italy
25.0,87,France,Rhône Valley
48.0,85,US,Washington
20.0,84,Portugal,Bairrada
15.0,88,US,California
12.0,83,Italy,Northeastern Italy
14.0,87,Chile,Colchagua Valley
38.0,91,US,Oregon
29.0,88,Argentina,Mendoza Province
25.0,91,Germany,Rheinhessen
38.0,87,US,Idaho
26.0,88,US,Oregon
49.0,93,Italy,Piedmont
23.0,90,US,Washington
49.0,88,France,Champagne
54.0,85,France,Burgundy
39.0,86,France,Rhône Valley
45.0,89,US,Washington
50.0,93,US,California
27.0,87,US,Washington
27.0,91,US,California
16.0,90,France,Alsace
15.0,86,US,California
28.0,85,US,Oregon
12.0,86,Portugal,Alentejano
15.0,88,Germany,Rheinhessen
12.0,85,Chile,Colchagua Valley
30.0,89,Spain,Northern Spain
10.0,88,Argentina,Mendoza Province
130.0,90,France,Bordeaux
7.0,86,Portugal,Vinho Verde
8.0,87,Portugal,Tejo
26.0,86,US,California
30.0,89,Austria,Kremstal
15.0,90,US,Washington
29.0,92,US,California
32.0,87,Canada,British Columbia
16.0,86,US,California
40.0,88,US,California
79.0,94,France,Burgundy
25.0,83,US,California
30.0,88,US,Texas
10.0,87,US,California
23.0,87,Chile,Marchigue
35.31771674744211,89,Italy,Veneto
16.0,91,Portugal,Port
15.0,90,New Zealand,Marlborough
40.0,94,US,California
16.0,83,France,Provence
35.31771674744211,90,Italy,Tuscany
35.0,88,US,California
16.0,84,US,California
45.0,92,US,California
23.0,89,Spain,Northern Spain
13.0,85,France,Bordeaux
26.0,92,US,California
70.0,90,US,California
80.0,92,US,California
15.0,83,Spain,Catalonia
16.0,88,Chile,Colchagua Valley
30.0,90,Turkey,Aegean
8.0,84,US,California
95.0,92,France,Bordeaux
17.0,86,Chile,Aconcagua Valley
11.0,86,Italy,Tuscany
59.0,90,US,California
45.0,89,Italy,Piedmont
19.0,90,US,Washington
20.0,90,Italy,Northeastern Italy
25.0,89,Australia,Western Australia
24.0,87,Italy,Tuscany
25.0,90,US,California
35.31771674744211,90,South Africa,Tulbagh
27.0,91,France,Bordeaux
21.0,88,Italy,Southern Italy
95.0,93,US,California
24.0,88,US,California
10.0,86,Portugal,Estremadura
35.31771674744211,88,Italy,Tuscany
15.0,84,US,Oregon
25.0,83,US,Oregon
32.0,92,Portugal,Ribatejano
70.0,91,US,Oregon
50.0,93,US,California
20.0,82,US,California
23.0,88,Austria,Kamptal
75.0,86,US,California
18.0,90,US,California
23.0,90,Italy,Piedmont
23.0,85,US,California
18.0,89,France,Bordeaux
10.0,85,US,California
12.0,87,Argentina,Mendoza Province
30.0,92,Spain,Andalucia
45.0,93,US,California
19.0,91,France,Southwest France
22.0,89,Italy,Piedmont
18.0,87,US,California
28.0,89,US,California
13.0,87,Chile,Curicó Valley
36.0,85,Spain,Catalonia
35.31771674744211,90,Austria,Thermenregion
15.0,88,US,California
11.0,87,France,Languedoc-Roussillon
34.0,92,France,Alsace
11.0,86,US,Washington
10.0,86,Spain,Levante
35.31771674744211,91,Italy,Piedmont
23.0,88,Austria,Kamptal
35.0,88,US,Washington
50.0,92,US,California
26.0,88,US,Washington
20.0,88,France,Bordeaux
20.0,87,South Africa,Elgin
20.0,82,US,Washington
15.0,85,Argentina,Mendoza Province
32.0,90,US,California
29.0,88,US,Oregon
52.0,91,Spain,Catalonia
32.0,93,US,California
30.0,80,Spain,Northern Spain
30.0,89,France,Bordeaux
15.0,85,Chile,Maipo Valley
24.0,89,Chile,Chile
24.0,86,US,California
69.0,92,Italy,Piedmont
29.0,91,US,Oregon
20.0,87,France,Bordeaux
28.0,91,US,Washington
23.0,88,Germany,Rheingau
50.0,90,US,California
17.0,86,Italy,Southern Italy
28.0,88,US,California
35.31771674744211,90,France,Alsace
25.0,91,France,Beaujolais
25.0,90,US,Washington
50.0,90,US,Oregon
35.31771674744211,89,France,Southwest France
30.0,90,Argentina,Mendoza Province
45.0,93,US,California
17.0,88,France,Alsace
20.0,89,France,Southwest France
17.0,90,Portugal,Tejo
13.0,87,US,Washington
18.0,84,US,California
32.0,88,US,California
26.0,85,US,California
15.0,88,Chile,Maipo Valley-Colchagua Valley
19.0,86,New Zealand,Marlborough
20.0,89,Austria,Weinviertel
